School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Cleveland State,31.0,20.0,11.0,0.645,-1.78,-5.64,15.0,6.0,15.0,3.0,5.0,7.0,75.35483870967742,69.93548387096774,1265.0,27.516129032258064,57.516129032258064,0.478,6.354838709677419,19.41935483870968,0.327,13.96774193548387,20.806451612903224,0.671,24.06451612903226,11.129032258064516,35.193548387096776,16.548387096774192,8.64516129032258,3.3548387096774195,13.548387096774194,18.258064516129032,68.7,107.5,0.362,0.338,0.559,0.519,0.601,0.123,0.104,0.534,0.1669999999999999,0.3379999999999999,0.243,NA,NA,NA,2022
Coastal Carolina,33.0,19.0,14.0,0.576,0.66,-2.41,8.0,8.0,13.0,7.0,5.0,5.0,72.84848484848484,65.33333333333333,1335.0,26.424242424242426,58.72727272727273,0.45,7.454545454545454,21.0,0.355,12.545454545454543,18.03030303030303,0.696,27.87878787878788,12.06060606060606,39.93939393939394,13.484848484848484,6.666666666666667,3.6666666666666665,13.181818181818182,14.333333333333334,67.6,106.6,0.307,0.358,0.541,0.539,0.51,0.98,0.1119999999999999,0.513,0.1639999999999999,0.342,0.214,NA,NA,NA,2022
Colgate,35.0,23.0,12.0,0.657,0.98,-6.37,16.0,2.0,15.0,1.0,8.0,10.0,75.6,67.11428571428571,1405.0,27.542857142857144,58.114285714285714,0.474,9.914285714285716,24.51428571428572,0.404,10.6,15.2,0.697,27.34285714285714,8.82857142857143,36.17142857142857,17.085714285714285,6.114285714285714,3.6,11.342857142857143,14.485714285714286,67.6,111.4,0.262,0.422,0.579,0.519,0.62,0.09,0.93,0.559,0.148,0.266,0.182,14.0,R64,MIDWEST,2022
College of Charleston,32.0,17.0,15.0,0.531,0.52,-1.23,8.0,10.0,9.0,6.0,7.0,8.0,78.1875,76.4375,1290.0,27.96875,63.71875,0.439,8.125,23.9375,0.339,14.125,19.34375,0.73,26.59375,13.75,40.34375,13.1875,7.96875,2.75,15.625,20.5625,74.3,104.5,0.304,0.376,0.536,0.547,0.472,0.106,0.72,0.503,0.176,0.359,0.222,NA,NA,NA,2022
Colorado,33.0,21.0,12.0,0.636,9.82,6.15,12.0,8.0,12.0,6.0,6.0,4.0,71.06060606060606,67.39393939393939,1330.0,24.75757575757576,55.96969696969697,0.442,6.878787878787879,18.78787878787879,0.366,14.666666666666666,19.393939393939394,0.756,27.09090909090909,9.969696969696969,37.06060606060606,13.363636363636363,5.484848484848484,3.1818181818181817,13.545454545454543,15.636363636363637,68.4,103.2,0.347,0.336,0.545,0.536,0.54,0.08,0.87,0.504,0.172,0.3,0.262,NA,NA,NA,2022
Colorado State,31.0,25.0,6.0,0.806,11.51,4.77,14.0,4.0,14.0,1.0,6.0,3.0,73.38709677419355,66.03225806451613,1250.0,26.483870967741936,55.16129032258065,0.48,7.774193548387097,21.774193548387096,0.357,12.64516129032258,16.35483870967742,0.773,24.967741935483872,6.709677419354839,31.677419354838708,14.258064516129032,6.387096774193548,3.064516129032258,10.096774193548388,15.03225806451613,66.0,110.4,0.296,0.395,0.583,0.498,0.5379999999999999,0.96,0.98,0.551,0.138,0.221,0.229,6.0,R64,SOUTH,2022
Columbia,26.0,4.0,22.0,0.154,-17.5,-4.62,1.0,13.0,3.0,10.0,1.0,12.0,67.38461538461539,78.8076923076923,1045.0,25.03846153846154,58.84615384615385,0.425,7.615384615384615,21.384615384615383,0.356,9.692307692307692,15.461538461538462,0.627,25.15384615384616,10.153846153846152,35.30769230769231,12.038461538461538,5.923076923076923,2.0384615384615383,15.23076923076923,16.692307692307693,71.0,94.5,0.263,0.363,0.509,0.49,0.481,0.83,0.57,0.49,0.187,0.273,0.165,NA,NA,NA,2022
Connecticut,33.0,23.0,10.0,0.697,16.4,6.88,13.0,6.0,14.0,2.0,5.0,5.0,74.81818181818181,65.3030303030303,1345.0,26.666666666666668,61.24242424242424,0.435,7.424242424242424,21.12121212121212,0.352,14.06060606060606,18.666666666666668,0.753,26.60606060606061,13.787878787878787,40.39393939393939,14.030303030303031,5.9393939393939394,6.424242424242424,11.757575757575758,16.78787878787879,66.8,109.8,0.305,0.345,0.534,0.551,0.526,0.87,0.166,0.496,0.144,0.377,0.23,5.0,R64,WEST,2022
Coppin State,32.0,9.0,23.0,0.281,-12.78,-5.03,6.0,8.0,3.0,6.0,4.0,16.0,66.9375,74.6875,1280.0,22.34375,57.84375,0.386,8.5625,28.875,0.297,13.6875,20.0,0.684,26.375,7.8125,34.1875,11.03125,8.0625,3.0,14.40625,16.84375,74.4,90.0,0.346,0.499,0.497,0.44,0.494,0.108,0.81,0.46,0.176,0.201,0.237,NA,NA,NA,2022
Cornell,26.0,15.0,11.0,0.577,-3.41,-3.45,7.0,7.0,10.0,2.0,5.0,8.0,79.1923076923077,74.65384615384616,1045.0,28.26923076923077,60.57692307692308,0.467,9.653846153846152,27.73076923076923,0.348,13.0,18.384615384615383,0.707,27.96153846153846,9.923076923076923,37.88461538461539,17.307692307692307,7.923076923076923,2.923076923076923,14.23076923076923,18.692307692307693,73.5,107.2,0.303,0.458,0.571,0.513,0.612,0.107,0.83,0.546,0.17,0.28,0.215,NA,NA,NA,2022
Creighton,35.0,23.0,12.0,0.657,11.34,8.54,12.0,7.0,11.0,4.0,6.0,5.0,69.2,66.4,1415.0,25.6,57.2,0.448,6.714285714285714,21.8,0.308,11.285714285714286,15.285714285714286,0.738,28.542857142857144,9.6,38.142857142857146,13.314285714285717,5.485714285714286,4.257142857142857,14.057142857142855,13.6,68.1,100.5,0.267,0.381,0.537,0.517,0.52,0.08,0.1009999999999999,0.506,0.179,0.284,0.197,9.0,R32,MIDWEST,2022
Dartmouth,25.0,9.0,16.0,0.36,-4.12,-2.62,6.0,8.0,5.0,5.0,4.0,11.0,68.36,68.2,1015.0,24.32,58.36,0.417,8.88,26.2,0.339,10.84,14.04,0.772,24.68,8.4,33.08,10.44,6.64,3.36,11.52,16.12,66.8,100.8,0.241,0.449,0.526,0.482,0.429,0.98,0.96,0.493,0.15,0.239,0.186,NA,NA,NA,2022
Davidson,34.0,27.0,7.0,0.794,10.43,1.92,15.0,3.0,13.0,1.0,9.0,3.0,75.5,66.0,1365.0,26.705882352941178,55.5,0.481,8.852941176470589,22.88235294117647,0.387,13.235294117647058,17.558823529411764,0.754,26.764705882352946,7.382352941176471,34.14705882352941,14.647058823529411,4.617647058823529,2.588235294117647,9.794117647058824,14.823529411764708,66.1,113.8,0.316,0.412,0.591,0.523,0.5479999999999999,0.07,0.0819999999999999,0.561,0.133,0.238,0.238,10.0,R64,SOUTH,2022
Dayton,35.0,24.0,11.0,0.686,10.41,2.41,14.0,4.0,13.0,4.0,7.0,6.0,69.22857142857143,61.22857142857143,1405.0,25.742857142857144,53.8,0.478,6.542857142857143,18.142857142857142,0.361,11.2,16.4,0.683,26.0,9.2,35.2,14.4,5.542857142857143,3.857142857142857,12.371428571428572,13.942857142857145,64.4,107.1,0.305,0.337,0.562,0.545,0.5589999999999999,0.86,0.111,0.539,0.1669999999999999,0.301,0.208,NA,NA,NA,2022
Delaware,35.0,22.0,13.0,0.629,0.32,-1.82,10.0,8.0,9.0,5.0,8.0,5.0,73.37142857142857,70.17142857142858,1410.0,25.97142857142857,55.42857142857143,0.469,7.457142857142857,21.485714285714284,0.347,13.971428571428572,18.77142857142857,0.744,24.0,8.514285714285714,32.51428571428571,12.571428571428571,6.6571428571428575,3.6857142857142855,12.571428571428571,15.628571428571428,68.0,107.2,0.339,0.388,0.57,0.492,0.484,0.0969999999999999,0.98,0.536,0.163,0.2689999999999999,0.252,15.0,R64,WEST,2022
Delaware State,28.0,2.0,26.0,0.71,-22.63,-7.39,0.0,14.0,2.0,11.0,0.0,13.0,62.75,73.5,1125.0,22.607142857142858,55.96428571428572,0.404,6.035714285714286,18.571428571428573,0.325,11.5,17.107142857142858,0.672,25.321428571428573,9.928571428571429,35.25,9.678571428571429,7.25,4.0,17.464285714285715,18.0,71.0,88.0,0.306,0.332,0.49,0.476,0.428,0.102,0.123,0.458,0.214,0.2739999999999999,0.205,NA,NA,NA,2022
Denver,32.0,11.0,21.0,0.344,-10.12,-5.96,7.0,11.0,6.0,7.0,4.0,12.0,70.53125,74.375,1295.0,25.5,55.40625,0.46,7.25,19.71875,0.368,12.28125,17.625,0.697,24.71875,7.53125,32.25,12.3125,5.21875,3.34375,12.9375,17.40625,68.5,101.7,0.318,0.356,0.553,0.484,0.483,0.75,0.95,0.526,0.1689999999999999,0.2319999999999999,0.222,NA,NA,NA,2022
DePaul,31.0,15.0,16.0,0.484,7.83,6.73,6.0,14.0,11.0,7.0,4.0,8.0,73.29032258064517,72.19354838709677,1245.0,26.32258064516129,60.74193548387097,0.433,6.580645161290323,20.774193548387096,0.317,14.064516129032258,20.29032258064516,0.693,26.677419354838708,11.838709677419354,38.516129032258064,11.419354838709678,6.225806451612903,5.0,12.258064516129032,15.741935483870968,70.4,103.7,0.334,0.342,0.521,0.516,0.434,0.88,0.125,0.488,0.148,0.317,0.232,NA,NA,NA,2022
Detroit Mercy,30.0,14.0,16.0,0.467,-6.33,-5.02,10.0,7.0,9.0,1.0,5.0,15.0,70.73333333333333,70.5,1200.0,25.066666666666663,57.16666666666666,0.438,10.433333333333334,27.9,0.374,10.166666666666666,13.1,0.776,22.33333333333333,9.266666666666667,31.6,12.066666666666666,5.866666666666666,1.933333333333333,11.6,15.433333333333334,65.8,107.6,0.229,0.488,0.558,0.487,0.481,0.89,0.06,0.53,0.155,0.2789999999999999,0.178,NA,NA,NA,2022
Drake,36.0,25.0,11.0,0.694,7.34,1.04,13.0,5.0,14.0,3.0,8.0,2.0,73.88888888888889,66.41666666666667,1470.0,27.194444444444443,59.05555555555556,0.46,7.027777777777778,20.444444444444443,0.344,12.47222222222222,16.52777777777778,0.755,24.80555555555556,9.88888888888889,34.69444444444444,11.86111111111111,7.0,3.1944444444444446,10.805555555555555,16.97222222222222,66.4,109.0,0.28,0.346,0.552,0.521,0.436,0.103,0.95,0.52,0.139,0.295,0.211,NA,NA,NA,2022
Drexel,29.0,15.0,14.0,0.517,-0.29,-1.9,10.0,8.0,8.0,4.0,6.0,7.0,72.82758620689656,70.27586206896552,1170.0,27.448275862068964,59.241379310344826,0.463,7.275862068965517,21.0,0.346,10.655172413793103,15.0,0.71,25.724137931034484,8.517241379310345,34.241379310344826,12.482758620689657,4.758620689655173,3.0,10.89655172413793,15.172413793103448,68.0,106.1,0.253,0.354,0.549,0.502,0.455,0.69,0.75,0.525,0.141,0.253,0.18,NA,NA,NA,2022
Duke,39.0,32.0,7.0,0.821,19.55,7.26,16.0,4.0,15.0,3.0,9.0,2.0,80.05128205128206,67.76923076923077,1565.0,29.692307692307693,60.43589743589744,0.491,7.897435897435898,21.56410256410257,0.366,12.76923076923077,17.307692307692307,0.738,27.435897435897434,10.512820512820513,37.94871794871795,16.46153846153846,6.384615384615385,5.615384615384615,10.256410256410255,13.64102564102564,68.2,117.0,0.286,0.357,0.583,0.528,0.5539999999999999,0.93,0.134,0.557,0.13,0.316,0.211,2.0,F4,WEST,2022
Duquesne,30.0,6.0,24.0,0.2,-6.34,1.86,1.0,16.0,3.0,11.0,1.0,10.0,65.2,73.4,1220.0,24.73333333333333,61.4,0.403,6.233333333333333,20.466666666666665,0.305,9.5,13.433333333333334,0.707,22.73333333333333,11.4,34.13333333333333,10.0,6.633333333333334,4.366666666666666,11.466666666666669,13.866666666666667,66.9,95.9,0.219,0.333,0.481,0.474,0.4039999999999999,0.98,0.108,0.454,0.145,0.293,0.155,NA,NA,NA,2022
East Carolina,30.0,15.0,15.0,0.5,0.49,2.66,6.0,11.0,12.0,4.0,2.0,7.0,68.76666666666667,70.93333333333334,1210.0,23.33333333333333,57.46666666666667,0.406,7.5,22.53333333333333,0.333,14.533333333333331,19.266666666666666,0.754,25.23333333333333,9.966666666666669,35.2,14.733333333333333,6.766666666666667,3.066666666666667,12.966666666666669,16.233333333333334,68.9,99.0,0.335,0.392,0.516,0.493,0.631,0.0969999999999999,0.09,0.471,0.163,0.275,0.253,NA,NA,NA,2022
East Tennessee State,32.0,15.0,17.0,0.469,-2.76,-0.36,7.0,11.0,8.0,6.0,4.0,10.0,72.0625,73.0,1285.0,26.65625,60.03125,0.444,8.78125,25.0625,0.35,9.96875,13.75,0.725,23.90625,10.9375,34.84375,13.125,6.75,2.78125,11.25,14.84375,66.6,107.9,0.229,0.417,0.541,0.5,0.492,0.1009999999999999,0.87,0.517,0.145,0.313,0.166,NA,NA,NA,2022
Eastern Illinois,31.0,5.0,26.0,0.161,-21.07,-3.97,3.0,15.0,4.0,9.0,1.0,16.0,56.32258064516129,71.12903225806451,1240.0,20.096774193548388,50.54838709677419,0.398,5.967741935483871,18.32258064516129,0.326,10.161290322580646,15.935483870967742,0.638,22.32258064516129,7.096774193548387,29.41935483870968,11.838709677419354,6.32258064516129,3.0,16.0,14.548387096774194,66.6,84.6,0.315,0.362,0.485,0.444,0.589,0.95,0.92,0.457,0.216,0.217,0.201,NA,NA,NA,2022
Eastern Kentucky,31.0,13.0,18.0,0.419,-6.75,-5.38,5.0,11.0,12.0,5.0,1.0,13.0,79.25806451612904,75.06451612903226,1265.0,28.61290322580645,68.54838709677419,0.417,11.709677419354838,33.193548387096776,0.353,10.32258064516129,14.612903225806452,0.706,23.741935483870968,12.451612903225806,36.193548387096776,15.64516129032258,10.193548387096774,3.645161290322581,11.580645161290322,16.548387096774192,73.0,106.5,0.213,0.484,0.525,0.475,0.547,0.1369999999999999,0.1009999999999999,0.503,0.133,0.297,0.151,NA,NA,NA,2022
Eastern Michigan,31.0,10.0,21.0,0.323,-10.86,-3.03,5.0,15.0,8.0,7.0,2.0,14.0,69.12903225806451,76.0,1270.0,25.225806451612904,58.58064516129032,0.431,6.32258064516129,20.516129032258064,0.308,12.35483870967742,17.774193548387096,0.695,26.483870967741936,8.32258064516129,34.806451612903224,10.129032258064516,5.838709677419355,3.193548387096774,13.838709677419354,17.483870967741936,70.7,95.5,0.303,0.35,0.516,0.477,0.402,0.81,0.81,0.485,0.171,0.23,0.211,NA,NA,NA,2022
Eastern Washington,34.0,18.0,16.0,0.529,-5.2,-5.14,11.0,9.0,9.0,3.0,8.0,11.0,76.8529411764706,74.58823529411765,1370.0,26.61764705882353,58.76470588235294,0.453,8.823529411764707,25.176470588235293,0.35,14.735294117647058,19.58823529411765,0.752,27.58823529411765,9.088235294117649,36.6764705882353,15.794117647058824,5.5588235294117645,2.764705882352941,13.264705882352942,18.558823529411764,71.6,106.5,0.333,0.428,0.565,0.517,0.593,0.77,0.78,0.528,0.163,0.267,0.251,NA,NA,NA,2022
Elon,32.0,10.0,22.0,0.313,-6.15,1.39,7.0,11.0,7.0,7.0,3.0,11.0,67.09375,72.21875,1280.0,23.9375,56.25,0.426,8.53125,24.9375,0.342,10.6875,14.5,0.737,24.28125,8.875,33.15625,12.53125,4.84375,2.4375,13.03125,20.34375,67.3,99.8,0.258,0.443,0.531,0.485,0.523,0.72,0.72,0.501,0.171,0.258,0.19,NA,NA,NA,2022
Evansville,30.0,6.0,24.0,0.2,-10.95,1.4,2.0,16.0,4.0,9.0,2.0,11.0,59.16666666666666,70.73333333333333,1225.0,20.966666666666665,52.7,0.398,8.166666666666666,24.766666666666666,0.33,9.066666666666666,12.8,0.708,22.4,4.8,27.2,10.533333333333331,5.933333333333334,2.033333333333333,11.2,14.666666666666666,64.2,90.3,0.243,0.47,0.503,0.4379999999999999,0.502,0.91,0.0579999999999999,0.475,0.16,0.143,0.172,NA,NA,NA,2022
Fairfield,33.0,15.0,18.0,0.455,-3.88,-4.09,8.0,12.0,6.0,9.0,8.0,8.0,67.84848484848484,65.96969696969697,1335.0,24.848484848484848,57.30303030303031,0.434,7.606060606060606,22.393939393939394,0.34,10.545454545454543,14.969696969696969,0.704,25.09090909090909,9.484848484848484,34.57575757575758,11.93939393939394,5.424242424242424,3.060606060606061,11.030303030303031,15.93939393939394,65.5,102.5,0.261,0.391,0.527,0.502,0.48,0.0819999999999999,0.78,0.5,0.146,0.278,0.184,NA,NA,NA,2022
Fairleigh Dickinson,26.0,4.0,22.0,0.154,-18.13,-6.21,4.0,11.0,3.0,6.0,1.0,16.0,67.23076923076923,79.15384615384616,1050.0,24.307692307692307,59.80769230769231,0.406,6.846153846153846,21.15384615384616,0.324,11.76923076923077,16.615384615384617,0.708,22.76923076923077,10.307692307692308,33.07692307692308,11.807692307692308,6.461538461538462,2.9615384615384617,13.73076923076923,18.26923076923077,70.4,94.6,0.278,0.354,0.497,0.461,0.486,0.91,0.76,0.464,0.1689999999999999,0.2769999999999999,0.197,NA,NA,NA,2022
Florida,34.0,20.0,14.0,0.588,11.93,7.84,9.0,9.0,13.0,5.0,4.0,7.0,70.58823529411765,66.5,1370.0,24.264705882352946,56.94117647058823,0.426,7.911764705882353,26.08823529411765,0.303,14.147058823529411,19.23529411764705,0.735,22.558823529411764,11.088235294117649,33.64705882352941,12.794117647058824,8.352941176470589,5.029411764705882,12.411764705882351,15.970588235294118,66.8,104.9,0.338,0.458,0.534,0.49,0.527,0.124,0.135,0.496,0.158,0.315,0.248,NA,NA,NA,2022
Florida A&M,30.0,13.0,17.0,0.433,-12.05,-6.7,11.0,7.0,8.0,4.0,5.0,12.0,65.06666666666666,68.8,1210.0,24.433333333333334,57.03333333333333,0.428,4.566666666666666,15.1,0.302,11.633333333333333,16.5,0.705,23.633333333333333,8.966666666666667,32.6,12.0,6.266666666666667,3.066666666666667,12.5,17.733333333333334,67.3,95.9,0.289,0.265,0.502,0.467,0.491,0.92,0.85,0.468,0.162,0.262,0.204,NA,NA,NA,2022
Florida Atlantic,34.0,19.0,15.0,0.559,2.63,-1.82,11.0,7.0,14.0,5.0,4.0,8.0,74.08823529411765,68.08823529411765,1365.0,26.676470588235293,58.94117647058823,0.453,8.794117647058824,25.0,0.352,11.941176470588236,16.764705882352942,0.712,25.352941176470587,10.941176470588236,36.294117647058826,13.352941176470589,7.382352941176471,2.8529411764705883,12.852941176470589,16.91176470588235,68.7,107.4,0.284,0.424,0.554,0.531,0.501,0.107,0.78,0.527,0.161,0.315,0.203,NA,NA,NA,2022
Florida Gulf Coast,34.0,22.0,12.0,0.647,-3.07,-4.91,10.0,6.0,16.0,3.0,6.0,9.0,77.67647058823529,73.67647058823529,1390.0,27.764705882352946,61.20588235294117,0.454,10.205882352941176,29.176470588235293,0.35,11.941176470588236,17.676470588235293,0.676,27.61764705882353,11.176470588235292,38.794117647058826,15.705882352941176,6.676470588235294,4.823529411764706,13.470588235294118,14.823529411764708,70.3,108.1,0.289,0.477,0.558,0.526,0.5660000000000001,0.93,0.123,0.537,0.162,0.311,0.195,NA,NA,NA,2022
Florida International,32.0,15.0,17.0,0.469,-6.47,-3.27,5.0,13.0,11.0,5.0,1.0,11.0,70.75,71.0625,1305.0,25.40625,59.125,0.43,9.625,27.5,0.35,10.3125,14.6875,0.702,25.4375,9.59375,35.03125,13.84375,6.40625,4.0,13.96875,15.4375,69.0,100.6,0.248,0.465,0.535,0.489,0.545,0.91,0.111,0.511,0.174,0.27,0.174,NA,NA,NA,2022
Florida State,31.0,17.0,14.0,0.548,6.39,7.32,10.0,10.0,11.0,4.0,4.0,8.0,71.0,71.93548387096774,1250.0,25.774193548387096,59.41935483870968,0.434,6.709677419354839,20.258064516129032,0.331,12.741935483870968,18.0,0.708,23.516129032258064,11.35483870967742,34.87096774193548,14.35483870967742,8.516129032258064,4.870967741935484,12.483870967741936,16.322580645161292,68.6,102.7,0.303,0.341,0.522,0.498,0.557,0.123,0.148,0.49,0.155,0.316,0.214,NA,NA,NA,2022
Fordham,32.0,16.0,16.0,0.5,-0.89,-0.2,8.0,10.0,10.0,4.0,3.0,9.0,66.09375,66.78125,1300.0,23.03125,58.4375,0.394,7.40625,24.96875,0.297,12.625,17.375,0.727,26.625,10.21875,36.84375,11.84375,7.3125,3.71875,13.15625,17.65625,68.6,94.8,0.297,0.427,0.496,0.499,0.514,0.105,0.99,0.457,0.165,0.27,0.216,NA,NA,NA,2022
Fresno State,36.0,23.0,13.0,0.639,8.36,1.94,8.0,9.0,14.0,4.0,6.0,8.0,66.22222222222223,59.41666666666666,1465.0,23.75,53.22222222222222,0.446,6.944444444444445,20.61111111111111,0.337,11.77777777777778,16.555555555555557,0.711,25.22222222222222,8.833333333333334,34.05555555555556,11.97222222222222,6.111111111111111,2.805555555555556,11.166666666666666,15.416666666666666,62.4,104.2,0.311,0.387,0.542,0.528,0.504,0.96,0.94,0.511,0.155,0.2769999999999999,0.221,NA,NA,NA,2022
Furman,34.0,22.0,12.0,0.647,6.2,-1.44,12.0,6.0,12.0,3.0,8.0,8.0,77.6470588235294,68.70588235294117,1390.0,27.794117647058822,59.94117647058823,0.464,11.794117647058824,31.0,0.38,10.264705882352942,13.558823529411764,0.757,23.823529411764707,9.294117647058824,33.11764705882353,17.38235294117647,8.264705882352942,3.5,10.5,14.588235294117649,66.1,115.0,0.226,0.517,0.585,0.498,0.625,0.122,0.0969999999999999,0.562,0.1369999999999999,0.2769999999999999,0.171,NA,NA,NA,2022
Gardner-Webb,31.0,18.0,13.0,0.581,-2.35,-4.43,11.0,5.0,11.0,3.0,6.0,9.0,69.48387096774194,64.16129032258064,1240.0,25.29032258064516,57.0,0.444,7.419354838709677,22.548387096774192,0.329,11.483870967741936,16.387096774193548,0.701,28.06451612903226,8.806451612903226,36.87096774193548,13.193548387096774,7.258064516129032,4.741935483870968,13.419354838709678,18.29032258064516,69.7,99.7,0.287,0.396,0.536,0.52,0.522,0.104,0.146,0.509,0.172,0.253,0.201,NA,NA,NA,2022
George Mason,30.0,14.0,16.0,0.467,4.18,1.98,7.0,9.0,10.0,4.0,4.0,8.0,70.73333333333333,68.53333333333333,1225.0,25.03333333333333,56.16666666666666,0.446,9.333333333333334,26.1,0.358,11.333333333333334,16.333333333333332,0.694,26.466666666666665,8.266666666666667,34.733333333333334,14.133333333333333,5.066666666666666,3.1666666666666665,12.233333333333333,16.0,66.6,104.0,0.291,0.465,0.553,0.513,0.565,0.74,0.0969999999999999,0.529,0.161,0.25,0.202,NA,NA,NA,2022
George Washington,30.0,12.0,18.0,0.4,-4.07,0.4,8.0,9.0,8.0,5.0,3.0,10.0,68.36666666666666,72.83333333333333,1215.0,25.266666666666666,58.96666666666667,0.428,7.133333333333334,21.133333333333333,0.338,10.7,15.333333333333334,0.698,24.966666666666665,8.3,33.266666666666666,12.266666666666667,6.9,4.166666666666667,12.633333333333333,17.066666666666666,69.7,96.9,0.26,0.358,0.516,0.462,0.485,0.98,0.105,0.489,0.16,0.2319999999999999,0.181,NA,NA,NA,2022
Georgetown,31.0,6.0,25.0,0.194,1.71,8.03,0.0,19.0,6.0,11.0,0.0,11.0,70.70967741935483,77.03225806451613,1240.0,24.83870967741936,62.064516129032256,0.4,7.645161290322581,22.35483870967742,0.342,13.387096774193548,18.0,0.744,24.548387096774192,12.709677419354838,37.25806451612903,11.806451612903226,7.161290322580645,3.838709677419355,13.35483870967742,16.193548387096776,71.0,99.5,0.29,0.36,0.501,0.501,0.475,0.1009999999999999,0.109,0.462,0.159,0.3229999999999999,0.216,NA,NA,NA,2022
Georgia,32.0,6.0,26.0,0.188,-0.63,8.06,1.0,17.0,6.0,13.0,0.0,10.0,69.8125,78.5,1280.0,23.84375,53.90625,0.442,6.40625,19.9375,0.321,15.71875,21.03125,0.747,24.28125,8.40625,32.6875,13.875,5.21875,2.15625,14.4375,15.03125,69.8,100.0,0.39,0.37,0.546,0.484,0.5820000000000001,0.75,0.59,0.502,0.184,0.256,0.292,NA,NA,NA,2022
Georgia Southern,29.0,13.0,16.0,0.448,-7.04,-3.04,5.0,11.0,7.0,5.0,4.0,10.0,66.44827586206897,65.62068965517241,1170.0,24.620689655172413,55.13793103448276,0.447,5.862068965517241,19.27586206896552,0.304,11.344827586206897,16.689655172413794,0.68,24.93103448275862,9.758620689655173,34.689655172413794,11.96551724137931,7.448275862068965,3.4482758620689653,14.310344827586206,17.551724137931036,67.1,98.2,0.303,0.35,0.527,0.5,0.486,0.11,0.1009999999999999,0.5,0.185,0.286,0.206,NA,NA,NA,2022
Georgia State,29.0,18.0,11.0,0.621,-1.11,-1.34,9.0,5.0,8.0,4.0,6.0,5.0,70.65517241379311,65.72413793103448,1175.0,24.89655172413793,62.27586206896552,0.4,7.620689655172414,23.103448275862068,0.33,13.241379310344827,18.379310344827587,0.72,24.103448275862068,13.275862068965518,37.37931034482759,13.482758620689657,8.793103448275861,4.482758620689655,11.689655172413794,16.06896551724138,68.6,101.7,0.295,0.371,0.498,0.507,0.542,0.127,0.128,0.461,0.141,0.3389999999999999,0.213,16.0,R64,WEST,2022
Georgia Tech,32.0,12.0,20.0,0.375,2.24,6.08,5.0,15.0,8.0,10.0,3.0,8.0,68.59375,70.75,1300.0,25.71875,58.3125,0.441,7.125,20.1875,0.353,10.03125,14.375,0.698,25.125,8.875,34.0,13.6875,7.78125,2.5625,13.09375,18.0,68.6,98.4,0.247,0.346,0.527,0.49,0.532,0.1119999999999999,0.72,0.502,0.1669999999999999,0.257,0.172,NA,NA,NA,2022
Gonzaga,32.0,28.0,4.0,0.875,25.46,4.5,13.0,1.0,16.0,0.0,5.0,1.0,87.1875,66.21875,1280.0,32.65625,62.625,0.521,8.1875,22.125,0.37,13.6875,19.1875,0.713,32.25,9.65625,41.90625,18.0625,6.40625,5.8125,11.5625,15.53125,73.8,118.1,0.306,0.353,0.608,0.557,0.5529999999999999,0.87,0.134,0.587,0.139,0.291,0.219,1.0,S16,WEST,2022
Grambling,32.0,12.0,20.0,0.375,-12.35,-5.08,8.0,9.0,6.0,4.0,4.0,14.0,65.375,71.03125,1280.0,23.40625,57.5625,0.407,5.09375,16.15625,0.315,13.46875,18.96875,0.71,25.375,10.40625,35.78125,10.9375,6.59375,3.34375,14.21875,18.28125,70.5,92.8,0.33,0.281,0.491,0.482,0.467,0.94,0.91,0.451,0.176,0.2789999999999999,0.234,NA,NA,NA,2022
Grand Canyon,31.0,23.0,8.0,0.742,5.81,-2.57,12.0,5.0,15.0,2.0,6.0,5.0,71.09677419354838,61.2258064516129,1240.0,25.29032258064516,58.774193548387096,0.43,8.161290322580646,23.225806451612904,0.351,12.35483870967742,18.193548387096776,0.679,27.580645161290324,12.709677419354838,40.29032258064516,12.774193548387096,6.645161290322581,2.193548387096774,13.0,17.741935483870968,67.7,105.0,0.31,0.395,0.527,0.541,0.505,0.98,0.59,0.5,0.162,0.347,0.21,NA,NA,NA,2022
Green Bay,30.0,5.0,25.0,0.167,-13.89,-5.44,4.0,16.0,4.0,9.0,1.0,13.0,61.73333333333333,68.93333333333334,1200.0,22.266666666666666,53.1,0.419,5.2,18.433333333333334,0.282,12.0,16.8,0.714,21.1,8.933333333333334,30.03333333333333,10.733333333333333,4.966666666666667,2.7666666666666666,12.9,15.4,64.9,95.1,0.316,0.347,0.505,0.484,0.482,0.77,0.79,0.468,0.174,0.273,0.226,NA,NA,NA,2022
